12,1.45,19.81559,70.08331
12,1.5,21.20575,75.00001
12,1.56,22.93614,81.12
12,1.6,24.12743,85.33331
12,1.7,27.23761,96.33334
12,1.8,30.53628,108
12,1.9,34.02345,120.3333
12,2,37.69912,133.3333
12,2.12,42.35872,149.8133
12,2.24,47.28977,167.2533
12,2.36,52.49223,185.6533
12,2.44,56.11135,198.4533
12,2.5,58.90486,208.3333
13,.02,.0040833,.0144417
13,.025,.0063804,.022566
13,.03,.0091884,.0324973
13,.032,.0104546,.0369755
13,.035,.0123889,.0438167
13,.04,.0163358,.057776
13,.045,.0205673,.0727419
13,.05,.0255242,.0902733
13,.06,.0367562,.1299984
13,.063,.0405235,.1433225
13,.071,.0514683,.1820318
13,.08,.0653445,.2311088
13,.09,.0827021,.2924988
13,.1,.1021007,.3611073
13,.112,.1280759,.4529758
13,.12,.1470261,.5199984
13,.125,.1595334,.5642338
13,.13,.1725516,.6102765
13,.14,.2001194,.7077775
13,.15,.2297282,.8124972
13,.16,.2613792,.9244398
